CustomerID,Frequency,Monetery,Recency,F_SCORE,M_SCORE,R_SCORE,RFM_SCORE,segment
14496,2,538.8100000000001,312,3,3,1,7,SomeWhat Loyal
14497,1,475.37,309,1,2,1,4,Others
14498,5,1957.32,43,4,4,3,11,Loyal
14499,3,815.32,26,3,3,4,10,Loyal
14500,3,356.85,88,3,2,2,7,SomeWhat Loyal
14501,2,251.21,184,3,2,1,6,SomeWhat Loyal
14502,11,2470.67,20,5,5,4,14,Champion
14503,6,3543.26,3,5,5,5,15,Champion
14504,4,673.26,47,4,3,3,10,Loyal
14505,8,5905.64,17,5,5,4,14,Champion
14506,5,2012.17,17,4,4,4,12,Loyal
14507,6,1383.18,24,5,4,4,13,Champion
14508,2,276.42,22,3,2,4,9,Loyal
14511,5,1314.81,11,4,4,5,13,Champion
14512,2,275.28,188,3,2,1,6,SomeWhat Loyal
14513,3,455.59000000000003,101,3,2,2,7,SomeWhat Loyal
14514,3,1055.35,61,3,4,3,10,Loyal
14515,6,2102.09,18,5,5,4,14,Champion
14517,2,330.45,33,3,2,3,8,SomeWhat Loyal
14518,1,174.37,64,1,1,3,5,SomeWhat Loyal
14520,2,270.6,2,3,2,5,10,Loyal
14522,4,974.54,24,4,4,4,12,Loyal
14523,1,241.09,108,1,1,2,4,Others
14524,9,1867.68,32,5,4,4,13,Champion
14525,9,4332.2,20,5,5,4,14,Champion
14527,55,8508.82,3,5,5,5,15,Champion
14528,1,364.21999999999997,37,1,2,3,6,SomeWhat Loyal
14529,3,620.04,60,3,3,3,9,Loyal
14530,6,2925.91,26,5,5,4,14,Champion
14532,4,932.85,236,4,3,1,8,SomeWhat Loyal
14533,7,1949.72,25,5,4,4,13,Champion
14534,18,4447.05,3,5,5,5,15,Champion
14535,3,2864.19,60,3,5,3,11,Loyal
14536,1,171.8,260,1,1,1,3,LOST
14537,1,355.56,58,1,2,3,6,SomeWhat Loyal
14538,2,388.25,65,3,2,3,8,SomeWhat Loyal
14539,2,537.48,16,3,3,4,10,Loyal
14540,3,996.26,10,3,4,5,12,Loyal
14541,8,1461.65,59,5,4,3,12,Loyal
14542,1,103.25,186,1,1,1,3,LOST
14543,16,3630.33,29,5,5,4,14,Champion
14544,2,2024.45,24,3,4,4,11,Loyal
14546,5,2578.09,5,4,5,5,14,Champion
14547,8,4007.54,4,5,5,5,15,Champion
14548,2,652.8,151,3,3,2,8,SomeWhat Loyal
14549,1,289.24,311,1,2,1,4,Others
14550,2,765.62,11,3,3,5,11,Loyal
14551,2,186.23,18,3,1,4,8,SomeWhat Loyal
14552,1,165.07,152,1,1,2,4,Others
14553,5,859.27,19,4,3,4,11,Loyal
14554,4,2381.04,10,4,5,5,14,Champion
14555,2,324.14,57,3,2,3,8,SomeWhat Loyal
14557,1,788.38,85,1,3,2,6,SomeWhat Loyal
14560,22,2237.77,7,5,5,5,15,Champion
14561,3,1080.76,76,3,4,2,9,Loyal
14562,18,5074.77,4,5,5,5,15,Champion
14565,4,3099.12,96,4,5,2,11,Loyal
14566,1,1432.0,111,1,4,2,7,SomeWhat Loyal
14567,2,1530.3600000000001,57,3,4,3,10,Loyal
14569,1,227.39,1,1,1,5,7,SomeWhat Loyal
14570,2,218.06,281,3,1,1,5,SomeWhat Loyal
14572,7,2832.84,3,5,5,5,15,Champion
14573,9,1653.42,180,5,4,1,10,Loyal
14576,1,35.400000000000006,372,1,1,1,3,LOST
14577,4,859.71,13,4,3,5,12,Loyal
14578,1,168.63,3,1,1,5,7,SomeWhat Loyal
14581,1,138.6,17,1,1,4,6,SomeWhat Loyal
14582,1,114.11,41,1,1,3,5,SomeWhat Loyal
14583,5,1052.55,6,4,4,5,13,Champion
14584,4,1042.26,169,4,4,2,10,Loyal
14585,1,157.05,50,1,1,3,5,SomeWhat Loyal
14586,1,237.36,277,1,1,1,3,LOST
14587,9,1601.14,19,5,4,4,13,Champion
14589,1,39.75,372,1,1,1,3,LOST
14591,4,1447.14,15,4,4,4,12,Loyal
14592,3,570.46,35,3,3,3,9,Loyal
14593,3,617.99,22,3,3,4,10,Loyal
14594,2,379.83,7,3,2,5,10,Loyal
14595,6,1740.6,20,5,4,4,13,Champion
14597,2,883.15,11,3,3,5,11,Loyal
14598,1,221.97,44,1,1,3,5,SomeWhat Loyal
14600,1,393.33000000000004,306,1,2,1,4,Others
14601,1,213.96,11,1,1,5,7,SomeWhat Loyal
14603,1,660.0,275,1,3,1,5,SomeWhat Loyal
14606,93,12156.65,1,5,5,5,15,Champion
14607,14,16569.5,16,5,5,4,14,Champion
14608,4,1785.15,4,4,4,5,13,Champion
14609,4,601.56,72,4,3,2,9,Loyal
14616,3,406.08000000000004,243,3,2,1,6,SomeWhat Loyal
14618,3,553.44,9,3,3,5,11,Loyal
14619,1,394.44,246,1,2,1,4,Others
14620,2,412.78000000000003,206,3,2,1,6,SomeWhat Loyal
14621,5,1788.3600000000001,1,4,4,5,13,Champion
14622,1,320.58000000000004,185,1,2,1,4,Others
14623,5,889.25,32,4,3,4,11,Loyal
14624,2,225.85,57,3,1,3,7,SomeWhat Loyal
14625,2,899.63,196,3,3,1,7,SomeWhat Loyal
14626,4,2791.27,24,4,5,4,13,Champion
14628,2,671.96,91,3,3,2,8,SomeWhat Loyal
14629,2,959.01,4,3,4,5,12,Loyal
14631,3,1006.98,51,3,4,3,10,Loyal
14632,1,114.56,263,1,1,1,3,LOST
14633,1,344.90000000000003,266,1,2,1,4,Others
14636,2,609.85,36,3,3,3,9,Loyal
14638,1,443.6,51,1,2,3,6,SomeWhat Loyal
14639,6,2984.49,52,5,5,3,13,Champion
14640,6,2125.08,24,5,5,4,14,Champion
14641,1,110.46,22,1,1,4,6,SomeWhat Loyal
14642,1,96.12,59,1,1,3,5,SomeWhat Loyal
14643,2,693.8100000000001,170,3,3,2,8,SomeWhat Loyal
14644,2,830.76,68,3,3,3,9,Loyal
14645,2,597.09,157,3,3,2,8,SomeWhat Loyal
14646,73,280206.02,2,5,5,5,15,Champion
14647,1,243.22,201,1,1,1,3,LOST
14649,4,1417.29,5,4,4,5,13,Champion
14651,2,654.6,67,3,3,3,9,Loyal
14652,1,114.18,77,1,1,2,4,Others
14653,7,1947.55,1,5,4,5,14,Champion
14655,4,1932.23,8,4,4,5,13,Champion
14656,2,291.05,169,3,2,2,7,SomeWhat Loyal
14657,4,848.22,18,4,3,4,11,Loyal
14658,2,247.15,5,3,1,5,9,Loyal
14659,9,2529.93,9,5,5,5,15,Champion
14660,2,285.74,87,3,2,2,7,SomeWhat Loyal
14661,1,107.95,27,1,1,4,6,SomeWhat Loyal
14662,4,771.17,29,4,3,4,11,Loyal
14664,2,637.89,20,3,3,4,10,Loyal
14665,5,1835.7,61,4,4,3,11,Loyal
14666,1,195.25,24,1,1,4,6,SomeWhat Loyal
14667,25,9241.2,11,5,5,5,15,Champion
14669,3,1269.99,242,3,4,1,8,SomeWhat Loyal
14670,2,411.53,280,3,2,1,6,SomeWhat Loyal
14672,2,765.55,235,3,3,1,7,SomeWhat Loyal
14673,5,1736.4,3,4,4,5,13,Champion
14675,1,604.75,16,1,3,4,8,SomeWhat Loyal
14676,6,2548.2400000000002,31,5,5,4,14,Champion
14680,16,28754.11,25,5,5,4,14,Champion
14681,3,498.95,71,3,3,3,9,Loyal
14682,2,52.0,188,3,1,1,5,SomeWhat Loyal
14684,5,1236.28,26,4,4,4,12,Loyal
14687,1,628.38,107,1,3,2,6,SomeWhat Loyal
14688,21,5630.87,8,5,5,5,15,Champion
14689,1,112.8,209,1,1,1,3,LOST
14690,2,371.7,44,3,2,3,8,SomeWhat Loyal
14691,5,2114.33,31,4,5,4,13,Champion
14692,4,591.55,137,4,3,2,9,Loyal
14693,1,172.9,265,1,1,1,3,LOST
14696,7,2078.95,4,5,5,5,15,Champion
14697,2,188.60999999999999,218,3,1,1,5,SomeWhat Loyal
14698,5,1250.76,2,4,4,5,13,Champion
14699,1,109.13000000000001,214,1,1,1,3,LOST
14700,3,2235.3,32,3,5,4,12,Loyal
14701,9,2549.37,11,5,5,5,15,Champion
14702,17,3292.14,1,5,5,5,15,Champion
14703,1,318.17,15,1,2,4,7,SomeWhat Loyal
14704,9,1546.91,11,5,4,5,14,Champion
14705,1,179.0,199,1,1,1,3,LOST
14708,3,1126.37,3,3,4,5,12,Loyal
14709,13,4921.04,15,5,5,4,14,Champion
14710,4,606.13,14,4,3,4,11,Loyal
14711,11,2868.8,10,5,5,5,15,Champion
14712,3,917.07,29,3,3,4,10,Loyal
14713,11,2666.36,9,5,5,5,15,Champion
14714,1,160.19,24,1,1,4,6,SomeWhat Loyal
14715,4,867.38,25,4,3,4,11,Loyal
14716,2,329.68,43,3,2,3,8,SomeWhat Loyal
14719,5,1602.13,2,4,4,5,13,Champion
14720,3,663.81,6,3,3,5,11,Loyal
14722,1,187.92000000000002,147,1,1,2,4,Others
14723,6,1158.3,10,5,4,5,14,Champion
14725,1,718.08,25,1,3,4,8,SomeWhat Loyal
14727,1,268.58,274,1,2,1,4,Others
14729,1,313.49,374,1,2,1,4,Others
14730,8,2005.06,1,5,4,5,14,Champion
14731,3,380.02,47,3,2,3,8,SomeWhat Loyal
14732,8,2702.4900000000002,8,5,5,5,15,Champion
14733,12,9585.91,16,5,5,4,14,Champion
14735,32,6065.69,4,5,5,5,15,Champion
14737,3,1164.55,4,3,4,5,12,Loyal
14738,7,1314.45,43,5,4,3,12,Loyal
14739,7,3902.28,4,5,5,5,15,Champion
14740,3,1448.21,197,3,4,1,8,SomeWhat Loyal
14741,6,1400.34,12,5,4,5,14,Champion
14744,7,1099.98,16,5,4,4,13,Champion
14745,5,1220.26,113,4,4,2,10,Loyal
14747,1,328.2,249,1,2,1,4,Others
14748,5,1415.75,29,4,4,4,12,Loyal
14752,1,389.64,44,1,2,3,6,SomeWhat Loyal
14753,1,563.15,87,1,3,2,6,SomeWhat Loyal
14754,2,638.05,45,3,3,3,9,Loyal
14755,11,5010.28,10,5,5,5,15,Champion
14756,1,738.96,15,1,3,4,8,SomeWhat Loyal
14757,1,420.5,75,1,2,2,5,SomeWhat Loyal
14758,4,1484.06,145,4,4,2,10,Loyal
14759,3,1625.97,5,3,4,5,12,Loyal
14760,1,89.2,297,1,1,1,3,LOST
14761,2,255.9,59,3,2,3,8,SomeWhat Loyal
14762,1,300.52,264,1,2,1,4,Others
14764,1,278.3,47,1,2,3,6,SomeWhat Loyal
14765,3,254.11,29,3,2,4,9,Loyal
14766,6,2473.37,8,5,5,5,15,Champion
14768,2,192.60000000000002,17,3,1,4,8,SomeWhat Loyal
14769,8,10674.75,3,5,5,5,15,Champion
14770,2,876.42,232,3,3,1,7,SomeWhat Loyal
14772,1,139.26,112,1,1,2,4,Others
14775,3,1011.9,58,3,4,3,10,Loyal
14776,11,2538.3,51,5,5,3,13,Champion
14778,2,730.86,127,3,3,2,8,SomeWhat Loyal
14779,3,386.15,281,3,2,1,6,SomeWhat Loyal
14780,2,447.68,55,3,2,3,8,SomeWhat Loyal
14782,1,200.10000000000002,320,1,1,1,3,LOST
14784,2,289.99,26,3,2,4,9,Loyal
14785,2,77.4,10,3,1,5,9,Loyal
14788,2,679.4399999999999,7,3,3,5,11,Loyal
14789,1,197.64,29,1,1,4,6,SomeWhat Loyal
14790,4,745.06,17,4,3,4,11,Loyal
14792,1,6.2,64,1,1,3,5,SomeWhat Loyal
14793,1,228.99,21,1,1,4,6,SomeWhat Loyal
14794,7,1319.91,3,5,4,5,14,Champion
14795,1,131.45000000000002,166,1,1,2,4,Others
14796,17,8022.49,1,5,5,5,15,Champion
14798,3,173.74,53,3,1,3,7,SomeWhat Loyal
14799,1,157.7,51,1,1,3,5,SomeWhat Loyal
14800,12,4339.74,48,5,5,3,13,Champion
14801,1,193.14,61,1,1,3,5,SomeWhat Loyal
14803,3,845.55,162,3,3,2,8,SomeWhat Loyal
14804,1,353.27,9,1,2,5,8,SomeWhat Loyal
14805,4,554.65,15,4,3,4,11,Loyal
14806,1,193.39000000000001,75,1,1,2,4,Others
14808,8,2741.17,40,5,5,3,13,Champion
14810,11,2087.88,41,5,5,3,13,Champion
14813,2,155.43,370,3,1,1,5,SomeWhat Loyal
14815,2,778.5,37,3,3,3,9,Loyal
14816,1,271.85,197,1,2,1,4,Others
14817,2,1110.34,200,3,4,1,8,SomeWhat Loyal
14818,3,657.8,74,3,3,2,8,SomeWhat Loyal
14819,2,272.07,64,3,2,3,8,SomeWhat Loyal
14820,4,507.29,21,4,3,4,11,Loyal
14821,1,48.800000000000004,367,1,1,1,3,LOST
14823,3,321.43,180,3,2,1,6,SomeWhat Loyal
14824,4,1127.71,10,4,4,5,13,Champion
14825,12,2226.91,4,5,5,5,15,Champion
14828,3,2139.76,197,3,5,1,9,Loyal
14829,4,697.55,29,4,3,4,11,Loyal
14830,1,197.13,53,1,1,3,5,SomeWhat Loyal
14834,6,1720.3,18,5,4,4,13,Champion
14836,3,102.44999999999999,10,3,1,5,9,Loyal
14837,4,1649.5,90,4,4,2,10,Loyal
14840,1,62.85,268,1,1,1,3,LOST
14841,6,3295.76,53,5,5,3,13,Champion
14842,4,2824.69,44,4,5,3,12,Loyal
14844,4,3189.81,64,4,5,3,12,Loyal
14847,1,309.4,149,1,2,2,5,SomeWhat Loyal
14849,25,7930.54,22,5,5,4,14,Champion
14850,1,325.75,312,1,2,1,4,Others
14851,2,511.35,23,3,3,4,10,Loyal
14852,6,2836.69,58,5,5,3,13,Champion
14853,2,475.8,24,3,2,4,9,Loyal
14854,7,2759.83,78,5,5,2,12,Loyal
14855,2,645.65,119,3,3,2,8,SomeWhat Loyal
14856,3,1311.3799999999999,36,3,4,3,10,Loyal
14857,2,1173.12,60,3,4,3,10,Loyal
14859,4,1353.74,13,4,4,5,13,Champion
14860,1,170.32,19,1,1,4,6,SomeWhat Loyal
14861,1,125.79,52,1,1,3,5,SomeWhat Loyal
14862,2,841.1999999999999,26,3,3,4,10,Loyal
14863,1,266.76,29,1,2,4,7,SomeWhat Loyal
14865,2,52.2,7,3,1,5,9,Loyal
14866,12,14389.9,11,5,5,5,15,Champion
14867,3,710.28,186,3,3,1,7,SomeWhat Loyal
14868,8,2953.59,3,5,5,5,15,Champion
14869,2,725.7,9,3,3,5,11,Loyal
14870,1,327.25,262,1,2,1,4,Others
14871,4,522.38,3,4,3,5,12,Loyal
14873,1,519.68,210,1,3,1,5,SomeWhat Loyal
14875,2,1465.3200000000002,108,3,4,2,9,Loyal
14878,9,1485.54,13,5,4,5,14,Champion
14880,3,706.19,77,3,3,2,8,SomeWhat Loyal
14881,1,255.4,20,1,2,4,7,SomeWhat Loyal
14882,2,589.7,27,3,3,4,10,Loyal
14883,6,761.59,19,5,3,4,12,Loyal
14885,1,765.3199999999999,132,1,3,2,6,SomeWhat Loyal
14886,1,364.8,253,1,2,1,4,Others
14887,1,1862.0,79,1,4,2,7,SomeWhat Loyal
14888,1,369.2,207,1,2,1,4,Others
14889,1,135.9,336,1,1,1,3,LOST
14890,1,125.65,254,1,1,1,3,LOST
14891,2,554.38,148,3,3,2,8,SomeWhat Loyal
14893,2,1237.8500000000001,10,3,4,5,12,Loyal
14894,1,655.75,85,1,3,2,6,SomeWhat Loyal
14895,20,11138.710000000001,8,5,5,5,15,Champion
14896,2,468.77000000000004,205,3,2,1,6,SomeWhat Loyal
14897,4,1366.38,8,4,4,5,13,Champion
14898,6,1303.52,23,5,4,4,13,Champion
14901,9,1421.29,11,5,4,5,14,Champion
14902,1,332.66,26,1,2,4,7,SomeWhat Loyal
14903,5,2810.63,21,4,5,4,13,Champion
14904,2,1025.44,2,3,4,5,12,Loyal
14905,2,616.15,158,3,3,2,8,SomeWhat Loyal
14907,7,3501.1,3,5,5,5,15,Champion
14908,1,277.8,74,1,2,2,5,SomeWhat Loyal
14910,4,434.35,3,4,2,5,11,Loyal
14911,201,143825.06,1,5,5,5,15,Champion
14912,2,867.85,17,3,3,4,10,Loyal
14913,4,1227.43,36,4,4,3,11,Loyal
14915,2,307.48,91,3,2,2,7,SomeWhat Loyal
14916,4,1268.98,71,4,4,3,11,Loyal
14918,2,1610.15,116,3,4,2,9,Loyal
14920,2,977.77,213,3,4,1,8,SomeWhat Loyal
14921,2,1316.07,30,3,4,4,11,Loyal
14923,1,749.1,51,1,3,3,7,SomeWhat Loyal
14924,1,310.05,246,1,2,1,4,Others
14929,1,223.88,32,1,1,4,6,SomeWhat Loyal
14930,3,2372.86,109,3,5,2,10,Loyal
14931,5,1257.68,5,4,4,5,13,Champion
14932,1,363.53,366,1,2,1,4,Others
14934,2,1890.94,82,3,4,2,9,Loyal
14935,1,1784.71,297,1,4,1,6,SomeWhat Loyal
14936,8,8137.02,34,5,5,3,13,Champion
14937,3,1621.88,57,3,4,3,10,Loyal
14944,12,5900.25,30,5,5,4,14,Champion
14946,1,100.9,14,1,1,4,6,SomeWhat Loyal
14947,2,290.82,72,3,2,2,7,SomeWhat Loyal
14948,6,1101.97,23,5,4,4,13,Champion
14950,1,371.2,19,1,2,4,7,SomeWhat Loyal
14951,1,311.69,79,1,2,2,5,SomeWhat Loyal
14952,11,8099.49,60,5,5,3,13,Champion
14953,1,289.82,25,1,2,4,7,SomeWhat Loyal
14954,1,336.17,12,1,2,5,8,SomeWhat Loyal
14957,1,58.49,253,1,1,1,3,LOST
14958,3,499.68,147,3,3,2,8,SomeWhat Loyal
14959,4,695.42,64,4,3,3,10,Loyal
14960,2,221.27,8,3,1,5,9,Loyal
14961,9,7044.68,11,5,5,5,15,Champion
14962,1,126.7,271,1,1,1,3,LOST
14963,5,1487.8,10,4,4,5,13,Champion
14964,1,206.21,247,1,1,1,3,LOST
14965,2,599.0,96,3,3,2,8,SomeWhat Loyal
14966,1,191.32,15,1,1,4,6,SomeWhat Loyal
14967,1,463.8,50,1,2,3,6,SomeWhat Loyal
14968,1,147.59,30,1,1,4,6,SomeWhat Loyal
14970,4,1592.06,68,4,4,3,11,Loyal
14971,3,1116.57,35,3,4,3,10,Loyal
14972,1,114.77,128,1,1,2,4,Others
14973,3,1314.45,107,3,4,2,9,Loyal
14974,1,114.39,37,1,1,3,5,SomeWhat Loyal
14975,1,279.94,57,1,2,3,6,SomeWhat Loyal
14976,7,790.86,57,5,3,3,11,Loyal
14978,5,1931.42,72,4,4,2,10,Loyal
14981,1,102.12,246,1,1,1,3,LOST
14984,2,213.27,19,3,1,4,8,SomeWhat Loyal
14985,2,296.75,198,3,2,1,6,SomeWhat Loyal
14987,2,326.4,16,3,2,4,9,Loyal
14988,1,334.54,212,1,2,1,4,Others
14995,2,233.23000000000002,39,3,1,3,7,SomeWhat Loyal
14997,3,546.1999999999999,46,3,3,3,9,Loyal
14998,2,429.87,170,3,2,2,7,SomeWhat Loyal
15000,1,490.52,48,1,3,3,7,SomeWhat Loyal
15002,4,1641.76,116,4,4,2,10,Loyal
15004,1,1246.32,147,1,4,2,7,SomeWhat Loyal
15005,28,6316.57,16,5,5,4,14,Champion
15006,1,502.09,51,1,3,3,7,SomeWhat Loyal
15007,1,156.91,159,1,1,2,4,Others
15009,3,1261.78,12,3,4,5,12,Loyal
15010,1,308.94,36,1,2,3,6,SomeWhat Loyal
15012,2,423.04,54,3,2,3,8,SomeWhat Loyal
15014,2,260.17,43,3,2,3,8,SomeWhat Loyal
15016,1,170.04,173,1,1,2,4,Others
15017,1,125.58,34,1,1,3,5,SomeWhat Loyal
15018,3,496.21000000000004,39,3,3,3,9,Loyal
15019,1,266.0,267,1,2,1,4,Others
15021,9,1914.82,9,5,4,5,14,Champion
15022,4,905.04,12,4,3,5,12,Loyal
15023,11,6802.76,3,5,5,5,15,Champion
15024,10,1661.33,10,5,4,5,14,Champion
15025,1,377.01,33,1,2,3,6,SomeWhat Loyal
15026,3,469.0,80,3,2,2,7,SomeWhat Loyal
15027,4,1066.1499999999999,31,4,4,4,12,Loyal
15028,4,627.13,8,4,3,5,12,Loyal
15030,2,518.28,72,3,3,2,8,SomeWhat Loyal
15031,4,668.14,4,4,3,5,12,Loyal
15032,3,4959.1,256,3,5,1,9,Loyal
15033,10,2586.67,5,5,5,5,15,Champion
15034,8,4308.61,16,5,5,4,14,Champion
15035,1,252.73000000000002,90,1,2,2,5,SomeWhat Loyal
15036,3,465.55,72,3,2,2,7,SomeWhat Loyal
15038,6,705.49,59,5,3,3,11,Loyal
15039,47,19914.44,10,5,5,5,15,Champion
15041,1,180.35,170,1,1,2,4,Others
15042,1,135.93,199,1,1,1,3,LOST
15043,1,537.0,31,1,3,4,8,SomeWhat Loyal
15044,17,7700.2300000000005,19,5,5,4,14,Champion
15045,2,735.66,152,3,3,2,8,SomeWhat Loyal
15046,15,5213.7699999999995,9,5,5,5,15,Champion
15047,1,343.62,270,1,2,1,4,Others
15048,4,384.05,65,4,2,3,9,Loyal
15049,1,121.17000000000002,274,1,1,1,3,LOST
15050,3,1782.09,25,3,4,4,11,Loyal
15051,3,1391.61,23,3,4,4,11,Loyal
15052,1,215.78,319,1,1,1,3,LOST
15053,3,697.79,5,3,3,5,11,Loyal
15054,2,302.1,12,3,2,5,10,Loyal
15057,2,1489.5,275,3,4,1,8,SomeWhat Loyal
15058,11,2124.9900000000002,25,5,5,4,14,Champion
15059,9,1337.72,41,5,4,3,12,Loyal
15060,4,303.09,8,4,2,5,11,Loyal
15061,48,54534.14,4,5,5,5,15,Champion
15062,4,987.86,71,4,4,3,11,Loyal
15063,1,370.79999999999995,213,1,2,1,4,Others
15065,4,3158.13,38,4,5,3,12,Loyal
15066,1,893.59,53,1,3,3,7,SomeWhat Loyal
15067,3,1744.76,78,3,4,2,9,Loyal
15068,2,553.36,46,3,3,3,9,Loyal
15069,1,1109.53,179,1,4,1,6,SomeWhat Loyal
15070,1,106.2,373,1,1,1,3,LOST
15071,2,982.07,94,3,4,2,9,Loyal
15073,3,1043.41,10,3,4,5,12,Loyal
15074,1,748.87,105,1,3,2,6,SomeWhat Loyal
15075,1,773.03,78,1,3,2,6,SomeWhat Loyal
15076,1,880.85,173,1,3,2,6,SomeWhat Loyal
15078,32,9743.11,7,5,5,5,15,Champion
15079,4,895.61,213,4,3,1,8,SomeWhat Loyal
15081,5,504.8,22,4,3,4,11,Loyal
15083,1,88.2,257,1,1,1,3,LOST
15087,1,306.94,282,1,2,1,4,Others
15088,2,1160.07,21,3,4,4,11,Loyal
15089,6,2420.84,10,5,5,5,15,Champion
15090,1,381.32,308,1,2,1,4,Others
15091,1,480.71,68,1,2,3,6,SomeWhat Loyal
15092,2,457.81,215,3,2,1,6,SomeWhat Loyal
15093,6,4597.02,18,5,5,4,14,Champion
15095,4,1370.6,104,4,4,2,10,Loyal
15096,1,219.39000000000001,43,1,1,3,5,SomeWhat Loyal
15097,1,248.08,4,1,1,5,7,SomeWhat Loyal
15098,3,39916.5,182,3,5,1,9,Loyal
15099,1,410.48,84,1,2,2,5,SomeWhat Loyal
15100,3,876.0,334,3,3,1,7,SomeWhat Loyal
15101,2,317.53,9,3,2,5,10,Loyal
15103,2,703.36,31,3,3,4,10,Loyal
15104,2,1027.44,197,3,4,1,8,SomeWhat Loyal
15105,7,2298.93,18,5,5,4,14,Champion
15106,5,1422.52,18,4,4,4,12,Loyal
15107,6,319.5,311,5,2,1,8,SomeWhat Loyal
15108,4,1300.25,142,4,4,2,10,Loyal
15109,1,484.95,246,1,2,1,4,Others
15110,4,996.1,24,4,4,4,12,Loyal
15111,3,1567.48,29,3,4,4,11,Loyal
15113,3,3609.33,10,3,5,5,13,Champion
15114,10,2760.56,30,5,5,4,14,Champion
15115,1,340.11,18,1,2,4,7,SomeWhat Loyal
15116,4,1352.75,18,4,4,4,12,Loyal
15117,5,1551.78,15,4,4,4,12,Loyal
15118,1,244.8,134,1,1,2,4,Others
15119,1,266.4,246,1,2,1,4,Others
15120,1,358.82,134,1,2,2,5,SomeWhat Loyal
15121,2,457.72,50,3,2,3,8,SomeWhat Loyal
15122,3,1633.78,114,3,4,2,9,Loyal
15123,2,2199.31,7,3,5,5,13,Champion
15124,2,184.19,23,3,1,4,8,SomeWhat Loyal
15125,15,11528.48,25,5,5,4,14,Champion
15127,1,406.53,66,1,2,3,6,SomeWhat Loyal
15128,4,1471.0,60,4,4,3,11,Loyal
15129,11,3447.4,50,5,5,3,13,Champion
15130,1,330.11,170,1,2,2,5,SomeWhat Loyal
15132,5,977.9300000000001,18,4,4,4,12,Loyal
15133,3,982.42,128,3,4,2,9,Loyal
15134,8,1387.99,15,5,4,4,13,Champion
15135,1,139.05,239,1,1,1,3,LOST
15136,4,1286.7,3,4,4,5,13,Champion
15139,2,178.96,240,3,1,1,5,SomeWhat Loyal
15140,7,2354.25,52,5,5,3,13,Champion
15142,1,498.74,46,1,3,3,7,SomeWhat Loyal
15143,1,259.45,226,1,2,1,4,Others
15144,17,6580.44,8,5,5,5,15,Champion
15145,4,1194.73,4,4,4,5,13,Champion
15146,2,1327.16,165,3,4,2,9,Loyal
15147,1,623.5,240,1,3,1,5,SomeWhat Loyal
15148,1,301.29,11,1,2,5,8,SomeWhat Loyal
15149,1,520.8000000000001,134,1,3,2,6,SomeWhat Loyal
15150,10,5314.47,17,5,5,4,14,Champion
15152,13,4745.69,10,5,5,5,15,Champion
15153,1,329.25,31,1,2,4,7,SomeWhat Loyal
15154,1,296.42,75,1,2,2,5,SomeWhat Loyal
15156,3,961.49,1,3,4,5,12,Loyal
15157,3,1936.07,4,3,4,5,12,Loyal
15158,1,401.40000000000003,45,1,2,3,6,SomeWhat Loyal
15159,30,18641.010000000002,2,5,5,5,15,Champion
15160,1,158.16,357,1,1,1,3,LOST
15163,2,304.47,18,3,2,4,9,Loyal
15164,3,843.05,69,3,3,3,9,Loyal
15165,1,487.75,373,1,2,1,4,Others
15167,1,163.0,321,1,1,1,3,LOST
15168,1,106.56,26,1,1,4,6,SomeWhat Loyal
15171,1,1289.5,331,1,4,1,6,SomeWhat Loyal
15172,5,1624.05,9,4,4,5,13,Champion
15174,1,135.75,323,1,1,1,3,LOST
15175,1,224.14,72,1,1,2,4,Others
15178,1,40.5,260,1,1,1,3,LOST
15179,5,2206.95,18,4,5,4,13,Champion
15180,1,87.5,367,1,1,1,3,LOST
15181,3,689.4799999999999,66,3,3,3,9,Loyal
15182,2,622.85,154,3,3,2,8,SomeWhat Loyal
15184,2,406.76,29,3,2,4,9,Loyal
15185,1,310.62,70,1,2,3,6,SomeWhat Loyal
15186,2,411.41,14,3,2,4,9,Loyal
15187,16,4777.18,2,5,5,5,15,Champion
15189,41,16225.39,1,5,5,5,15,Champion
15192,3,1044.32,120,3,4,2,9,Loyal
15193,1,499.32,61,1,3,3,7,SomeWhat Loyal
15194,15,7616.53,3,5,5,5,15,Champion
15195,1,3861.0,3,1,5,5,11,Loyal
15197,3,1079.6100000000001,11,3,4,5,12,Loyal
15198,2,193.64,92,3,1,2,6,SomeWhat Loyal
15199,4,1268.7,59,4,4,3,11,Loyal
15201,5,1236.54,87,4,4,2,10,Loyal
15203,6,1827.8,26,5,4,4,13,Champion
15204,1,316.58,357,1,2,1,4,Others
15205,2,653.24,85,3,3,2,8,SomeWhat Loyal
15206,4,420.29999999999995,10,4,2,5,11,Loyal
15208,5,870.12,1,4,3,5,12,Loyal
15210,1,331.18,225,1,2,1,4,Others
15211,2,894.4100000000001,60,3,3,3,9,Loyal
15212,1,101.8,241,1,1,1,3,LOST
15213,2,328.35,319,3,2,1,6,SomeWhat Loyal
15214,8,1661.44,2,5,4,5,14,Champion
15215,3,734.94,47,3,3,3,9,Loyal
15216,1,96.6,88,1,1,2,4,Others
15218,11,5756.89,11,5,5,5,15,Champion
15219,1,305.75,176,1,2,2,5,SomeWhat Loyal
15220,6,1778.96,52,5,4,3,12,Loyal
15221,1,403.25,366,1,2,1,4,Others
